Output from Varactor Board,,,
"27-Jul-2021, 12:51:23",,,
7.0451,0.9989,-0.6556,0.5472
7.0452,0.99891,-0.65586,0.54716
7.0453,0.99892,-0.65612,0.54711
7.0455,0.99893,-0.65638,0.54707
7.0456,0.99894,-0.65664,0.54702
7.0457,0.99895,-0.65691,0.54698
7.0458,0.99896,-0.65717,0.54694
7.0459,0.99897,-0.65743,0.54689
7.046,0.99898,-0.65769,0.54685
7.0461,0.99899,-0.65795,0.5468
7.0463,0.999,-0.65821,0.54676
7.0464,0.99901,-0.65847,0.54672
7.0465,0.99902,-0.65874,0.54667
7.0466,0.99903,-0.659,0.54663
7.0467,0.99904,-0.65926,0.54658
7.0468,0.99905,-0.65952,0.54654
7.047,0.99906,-0.65978,0.54649
7.0471,0.99907,-0.66004,0.54645
7.0472,0.99908,-0.6603,0.5464
7.0473,0.99909,-0.66056,0.54636
7.0474,0.9991,-0.66082,0.54631
7.0475,0.99911,-0.66108,0.54627
7.0477,0.99912,-0.66134,0.54623
7.0478,0.99913,-0.6616,0.54618
7.0479,0.99914,-0.66186,0.54614
7.048,0.99915,-0.66212,0.54609
7.0481,0.99916,-0.66238,0.54605
7.0482,0.99917,-0.66264,0.546
7.0483,0.99918,-0.6629,0.54596
7.0485,0.99919,-0.66316,0.54591
7.0486,0.9992,-0.66342,0.54587
7.0487,0.99921,-0.66368,0.54582
7.0488,0.99922,-0.66394,0.54578
7.0489,0.99923,-0.6642,0.54573
7.049,0.99924,-0.66446,0.54569
7.0492,0.99925,-0.66472,0.54564
7.0493,0.99925,-0.66498,0.5456
7.0494,0.99926,-0.66524,0.54555
7.0495,0.99927,-0.6655,0.5455
7.0496,0.99928,-0.66576,0.54546
7.0497,0.99929,-0.66601,0.54541
7.0499,0.9993,-0.66627,0.54537
7.05,0.99931,-0.66653,0.54532
7.0501,0.99932,-0.66679,0.54528
7.0502,0.99932,-0.66705,0.54523
7.0503,0.99933,-0.66731,0.54519
7.0504,0.99934,-0.66757,0.54514
7.0505,0.99935,-0.66782,0.54509
7.0507,0.99936,-0.66808,0.54505
7.0508,0.99937,-0.66834,0.545
7.0509,0.99937,-0.6686,0.54496
7.051,0.99938,-0.66886,0.54491
7.0511,0.99939,-0.66911,0.54487
7.0512,0.9994,-0.66937,0.54482
7.0514,0.99941,-0.66963,0.54477
7.0515,0.99941,-0.66989,0.54473
7.0516,0.99942,-0.67015,0.54468
7.0517,0.99943,-0.6704,0.54464
7.0518,0.99944,-0.67066,0.54459
7.0519,0.99945,-0.67092,0.54454
7.052,0.99945,-0.67117,0.5445
7.0522,0.99946,-0.67143,0.54445
7.0523,0.99947,-0.67169,0.54441
7.0524,0.99948,-0.67195,0.54436
7.0525,0.99948,-0.6722,0.54431
7.0526,0.99949,-0.67246,0.54427
7.0527,0.9995,-0.67272,0.54422
7.0529,0.99951,-0.67297,0.54417
7.053,0.99951,-0.67323,0.54413
7.0531,0.99952,-0.67349,0.54408
7.0532,0.99953,-0.67374,0.54403
7.0533,0.99953,-0.674,0.54399
7.0534,0.99954,-0.67426,0.54394
7.0536,0.99955,-0.67451,0.5439
7.0537,0.99956,-0.67477,0.54385
7.0538,0.99956,-0.67502,0.5438
7.0539,0.99957,-0.67528,0.54376
7.054,0.99958,-0.67554,0.54371
7.0541,0.99958,-0.67579,0.54366
7.0542,0.99959,-0.67605,0.54362
7.0544,0.9996,-0.6763,0.54357
7.0545,0.9996,-0.67656,0.54352
7.0546,0.99961,-0.67681,0.54347
7.0547,0.99961,-0.67707,0.54343
7.0548,0.99962,-0.67733,0.54338
7.0549,0.99963,-0.67758,0.54333
7.0551,0.99963,-0.67784,0.54329
7.0552,0.99964,-0.67809,0.54324
7.0553,0.99965,-0.67835,0.54319
7.0554,0.99965,-0.6786,0.54315
7.0555,0.99966,-0.67886,0.5431
7.0556,0.99966,-0.67911,0.54305
7.0557,0.99967,-0.67936,0.543
7.0559,0.99968,-0.67962,0.54296
7.056,0.99968,-0.67987,0.54291
7.0561,0.99969,-0.68013,0.54286
7.0562,0.99969,-0.68038,0.54282
7.0563,0.9997,-0.68064,0.54277
7.0564,0.99971,-0.68089,0.54272
7.0566,0.99971,-0.68114,0.54267
7.0567,0.99972,-0.6814,0.54263
7.0568,0.99972,-0.68165,0.54258
7.0569,0.99973,-0.68191,0.54253
7.057,0.99973,-0.68216,0.54248
7.0571,0.99974,-0.68241,0.54244
7.0573,0.99974,-0.68267,0.54239
7.0574,0.99975,-0.68292,0.54234
7.0575,0.99975,-0.68317,0.54229
7.0576,0.99976,-0.68343,0.54224
7.0577,0.99976,-0.68368,0.5422
7.0578,0.99977,-0.68393,0.54215
7.0579,0.99977,-0.68419,0.5421
7.0581,0.99978,-0.68444,0.54205
7.0582,0.99978,-0.68469,0.54201
7.0583,0.99979,-0.68495,0.54196
7.0584,0.99979,-0.6852,0.54191
7.0585,0.9998,-0.68545,0.54186
7.0586,0.9998,-0.6857,0.54181
7.0588,0.99981,-0.68596,0.54177
7.0589,0.99981,-0.68621,0.54172
7.059,0.99982,-0.68646,0.54167
7.0591,0.99982,-0.68671,0.54162
7.0592,0.99982,-0.68697,0.54157
7.0593,0.99983,-0.68722,0.54152
7.0595,0.99983,-0.68747,0.54148
7.0596,0.99984,-0.68772,0.54143
7.0597,0.99984,-0.68797,0.54138
7.0598,0.99985,-0.68823,0.54133
7.0599,0.99985,-0.68848,0.54128
7.06,0.99985,-0.68873,0.54123
7.0601,0.99986,-0.68898,0.54119
7.0603,0.99986,-0.68923,0.54114
7.0604,0.99987,-0.68948,0.54109
7.0605,0.99987,-0.68974,0.54104
7.0606,0.99987,-0.68999,0.54099
7.0607,0.99988,-0.69024,0.54094
7.0608,0.99988,-0.69049,0.5409
7.061,0.99988,-0.69074,0.54085
7.0611,0.99989,-0.69099,0.5408
7.0612,0.99989,-0.69124,0.54075
7.0613,0.99989,-0.69149,0.5407
7.0614,0.9999,-0.69174,0.54065
7.0615,0.9999,-0.69199,0.5406
7.0616,0.9999,-0.69224,0.54055
7.0618,0.99991,-0.69249,0.54051
7.0619,0.99991,-0.69274,0.54046
7.062,0.99991,-0.69299,0.54041
7.0621,0.99992,-0.69324,0.54036
7.0622,0.99992,-0.69349,0.54031
7.0623,0.99992,-0.69374,0.54026
7.0625,0.99992,-0.69399,0.54021
7.0626,0.99993,-0.69424,0.54016
7.0627,0.99993,-0.69449,0.54011
7.0628,0.99993,-0.69474,0.54006
7.0629,0.99994,-0.69499,0.54002
7.063,0.99994,-0.69524,0.53997
7.0632,0.99994,-0.69549,0.53992
7.0633,0.99994,-0.69574,0.53987
7.0634,0.99995,-0.69599,0.53982
7.0635,0.99995,-0.69624,0.53977
7.0636,0.99995,-0.69649,0.53972
7.0637,0.99995,-0.69674,0.53967
7.0638,0.99996,-0.69699,0.53962
7.064,0.99996,-0.69724,0.53957
7.0641,0.99996,-0.69748,0.53952
7.0642,0.99996,-0.69773,0.53947
7.0643,0.99996,-0.69798,0.53942
7.0644,0.99997,-0.69823,0.53937
7.0645,0.99997,-0.69848,0.53932
7.0647,0.99997,-0.69873,0.53927
7.0648,0.99997,-0.69897,0.53922
7.0649,0.99997,-0.69922,0.53918
7.065,0.99997,-0.69947,0.53913
7.0651,0.99998,-0.69972,0.53908
7.0652,0.99998,-0.69997,0.53903
7.0653,0.99998,-0.70021,0.53898
7.0655,0.99998,-0.70046,0.53893
7.0656,0.99998,-0.70071,0.53888
7.0657,0.99998,-0.70096,0.53883
7.0658,0.99998,-0.7012,0.53878
7.0659,0.99999,-0.70145,0.53873
7.066,0.99999,-0.7017,0.53868
7.0662,0.99999,-0.70195,0.53863
7.0663,0.99999,-0.70219,0.53858
7.0664,0.99999,-0.70244,0.53853
7.0665,0.99999,-0.70269,0.53848
7.0666,0.99999,-0.70293,0.53843
7.0667,0.99999,-0.70318,0.53838
7.0669,0.99999,-0.70343,0.53833
7.067,0.99999,-0.70367,0.53828
7.0671,1,-0.70392,0.53823
7.0672,1,-0.70417,0.53818
7.0673,1,-0.70441,0.53813
7.0674,1,-0.70466,0.53808
7.0675,1,-0.70491,0.53803
7.0677,1,-0.70515,0.53798
7.0678,1,-0.7054,0.53793
7.0679,1,-0.70564,0.53787
7.068,1,-0.70589,0.53782
7.0681,1,-0.70614,0.53777
7.0682,1,-0.70638,0.53772
7.0684,1,-0.70663,0.53767
7.0685,1,-0.70687,0.53762
7.0686,1,-0.70712,0.53757
7.0687,1,-0.70736,0.53752
7.0688,1,-0.70761,0.53747
7.0689,1,-0.70785,0.53742
7.0691,1,-0.7081,0.53737
7.0692,1,-0.70834,0.53732
7.0693,1,-0.70859,0.53727
7.0694,1,-0.70883,0.53722
7.0695,1,-0.70908,0.53717
7.0696,1,-0.70932,0.53712
7.0697,1,-0.70957,0.53707
7.0699,1,-0.70981,0.53701
7.07,1,-0.71006,0.53696
7.0701,1,-0.7103,0.53691
7.0702,0.99999,-0.71054,0.53686
7.0703,0.99999,-0.71079,0.53681
7.0704,0.99999,-0.71103,0.53676
7.0706,0.99999,-0.71128,0.53671
7.0707,0.99999,-0.71152,0.53666
7.0708,0.99999,-0.71176,0.53661
7.0709,0.99999,-0.71201,0.53656
7.071,0.99999,-0.71225,0.53651
7.0711,0.99999,-0.71249,0.53645
7.0712,0.99999,-0.71274,0.5364
7.0714,0.99998,-0.71298,0.53635
7.0715,0.99998,-0.71322,0.5363
7.0716,0.99998,-0.71347,0.53625
7.0717,0.99998,-0.71371,0.5362
7.0718,0.99998,-0.71395,0.53615
7.0719,0.99998,-0.7142,0.5361
7.0721,0.99998,-0.71444,0.53604
7.0722,0.99997,-0.71468,0.53599
7.0723,0.99997,-0.71492,0.53594
7.0724,0.99997,-0.71517,0.53589
7.0725,0.99997,-0.71541,0.53584
7.0726,0.99997,-0.71565,0.53579
7.0728,0.99997,-0.71589,0.53574
7.0729,0.99996,-0.71614,0.53568
7.073,0.99996,-0.71638,0.53563
7.0731,0.99996,-0.71662,0.53558
7.0732,0.99996,-0.71686,0.53553
7.0733,0.99995,-0.7171,0.53548
7.0734,0.99995,-0.71735,0.53543
7.0736,0.99995,-0.71759,0.53538
7.0737,0.99995,-0.71783,0.53532
7.0738,0.99995,-0.71807,0.53527
7.0739,0.99994,-0.71831,0.53522
7.074,0.99994,-0.71855,0.53517
7.0741,0.99994,-0.7188,0.53512
7.0743,0.99994,-0.71904,0.53507
7.0744,0.99993,-0.71928,0.53501
7.0745,0.99993,-0.71952,0.53496
7.0746,0.99993,-0.71976,0.53491
7.0747,0.99992,-0.72,0.53486
7.0748,0.99992,-0.72024,0.53481
7.0749,0.99992,-0.72048,0.53475
7.0751,0.99992,-0.72072,0.5347
7.0752,0.99991,-0.72096,0.53465
7.0753,0.99991,-0.7212,0.5346
7.0754,0.99991,-0.72144,0.53455
7.0755,0.9999,-0.72168,0.53449
7.0756,0.9999,-0.72192,0.53444
7.0758,0.9999,-0.72216,0.53439
7.0759,0.99989,-0.7224,0.53434
7.076,0.99989,-0.72264,0.53429
7.0761,0.99989,-0.72288,0.53423
7.0762,0.99988,-0.72312,0.53418
7.0763,0.99988,-0.72336,0.53413
7.0765,0.99988,-0.7236,0.53408
7.0766,0.99987,-0.72384,0.53403
7.0767,0.99987,-0.72408,0.53397
7.0768,0.99986,-0.72432,0.53392
7.0769,0.99986,-0.72456,0.53387
7.077,0.99986,-0.7248,0.53382
7.0771,0.99985,-0.72504,0.53376
7.0773,0.99985,-0.72528,0.53371
7.0774,0.99985,-0.72552,0.53366
7.0775,0.99984,-0.72576,0.53361
7.0776,0.99984,-0.72599,0.53355
7.0777,0.99983,-0.72623,0.5335
7.0778,0.99983,-0.72647,0.53345
7.078,0.99982,-0.72671,0.5334
7.0781,0.99982,-0.72695,0.53334
7.0782,0.99982,-0.72719,0.53329
7.0783,0.99981,-0.72742,0.53324
7.0784,0.99981,-0.72766,0.53319
7.0785,0.9998,-0.7279,0.53313
7.0787,0.9998,-0.72814,0.53308
7.0788,0.99979,-0.72838,0.53303
7.0789,0.99979,-0.72861,0.53298
7.079,0.99978,-0.72885,0.53292
7.0791,0.99978,-0.72909,0.53287
7.0792,0.99977,-0.72933,0.53282
7.0793,0.99977,-0.72956,0.53277
7.0795,0.99976,-0.7298,0.53271
7.0796,0.99976,-0.73004,0.53266
7.0797,0.99975,-0.73027,0.53261
7.0798,0.99975,-0.73051,0.53255
7.0799,0.99974,-0.73075,0.5325
7.08,0.99974,-0.73099,0.53245
7.0802,0.99973,-0.73122,0.5324
7.0803,0.99973,-0.73146,0.53234
7.0804,0.99972,-0.7317,0.53229
7.0805,0.99972,-0.73193,0.53224
7.0806,0.99971,-0.73217,0.53218
7.0807,0.9997,-0.7324,0.53213
7.0808,0.9997,-0.73264,0.53208
7.081,0.99969,-0.73288,0.53203
7.0811,0.99969,-0.73311,0.53197
7.0812,0.99968,-0.73335,0.53192
7.0813,0.99968,-0.73359,0.53187
7.0814,0.99967,-0.73382,0.53181
7.0815,0.99966,-0.73406,0.53176
7.0817,0.99966,-0.73429,0.53171
7.0818,0.99965,-0.73453,0.53165
7.0819,0.99965,-0.73476,0.5316
7.082,0.99964,-0.735,0.53155
7.0821,0.99963,-0.73523,0.53149
7.0822,0.99963,-0.73547,0.53144
7.0824,0.99962,-0.7357,0.53139
7.0825,0.99961,-0.73594,0.53133
7.0826,0.99961,-0.73617,0.53128
7.0827,0.9996,-0.73641,0.53123
7.0828,0.99959,-0.73664,0.53117
7.0829,0.99959,-0.73688,0.53112
7.083,0.99958,-0.73711,0.53107
7.0832,0.99957,-0.73735,0.53101
7.0833,0.99957,-0.73758,0.53096
7.0834,0.99956,-0.73782,0.53091
7.0835,0.99955,-0.73805,0.53085
7.0836,0.99955,-0.73828,0.5308
7.0837,0.99954,-0.73852,0.53075
7.0839,0.99953,-0.73875,0.53069
7.084,0.99953,-0.73899,0.53064
7.0841,0.99952,-0.73922,0.53059
7.0842,0.99951,-0.73945,0.53053
7.0843,0.9995,-0.73969,0.53048
7.0844,0.9995,-0.73992,0.53043
7.0846,0.99949,-0.74015,0.53037
7.0847,0.99948,-0.74039,0.53032
7.0848,0.99948,-0.74062,0.53027
7.0849,0.99947,-0.74085,0.53021
7.085,0.99946,-0.74109,0.53016
7.0851,0.99945,-0.74132,0.5301
7.0852,0.99944,-0.74155,0.53005
7.0854,0.99944,-0.74178,0.53
7.0855,0.99943,-0.74202,0.52994
7.0856,0.99942,-0.74225,0.52989
7.0857,0.99941,-0.74248,0.52984
7.0858,0.99941,-0.74271,0.52978
7.0859,0.9994,-0.74295,0.52973
7.0861,0.99939,-0.74318,0.52967
7.0862,0.99938,-0.74341,0.52962
7.0863,0.99937,-0.74364,0.52957
7.0864,0.99937,-0.74388,0.52951
7.0865,0.99936,-0.74411,0.52946
7.0866,0.99935,-0.74434,0.5294
7.0867,0.99934,-0.74457,0.52935
7.0869,0.99933,-0.7448,0.5293
7.087,0.99932,-0.74503,0.52924
7.0871,0.99931,-0.74526,0.52919
7.0872,0.99931,-0.7455,0.52913
7.0873,0.9993,-0.74573,0.52908
7.0874,0.99929,-0.74596,0.52903
7.0876,0.99928,-0.74619,0.52897
7.0877,0.99927,-0.74642,0.52892
7.0878,0.99926,-0.74665,0.52886
7.0879,0.99925,-0.74688,0.52881
7.088,0.99924,-0.74711,0.52876
7.0881,0.99924,-0.74734,0.5287
7.0883,0.99923,-0.74757,0.52865
7.0884,0.99922,-0.7478,0.52859
7.0885,0.99921,-0.74803,0.52854
7.0886,0.9992,-0.74826,0.52849
7.0887,0.99919,-0.7485,0.52843
7.0888,0.99918,-0.74873,0.52838
7.0889,0.99917,-0.74896,0.52832
7.0891,0.99916,-0.74919,0.52827
7.0892,0.99915,-0.74941,0.52821
7.0893,0.99914,-0.74964,0.52816
7.0894,0.99913,-0.74987,0.52811
7.0895,0.99912,-0.7501,0.52805
7.0896,0.99911,-0.75033,0.528
7.0898,0.9991,-0.75056,0.52794
7.0899,0.99909,-0.75079,0.52789
7.09,0.99908,-0.75102,0.52783
7.0901,0.99907,-0.75125,0.52778
7.0902,0.99906,-0.75148,0.52772
7.0903,0.99905,-0.75171,0.52767
7.0904,0.99904,-0.75194,0.52762
7.0906,0.99903,-0.75217,0.52756
7.0907,0.99902,-0.75239,0.52751
7.0908,0.99901,-0.75262,0.52745
7.0909,0.999,-0.75285,0.5274
7.091,0.99899,-0.75308,0.52734
7.0911,0.99898,-0.75331,0.52729
7.0913,0.99897,-0.75354,0.52723
7.0914,0.99896,-0.75376,0.52718
7.0915,0.99895,-0.75399,0.52713
7.0916,0.99894,-0.75422,0.52707
7.0917,0.99893,-0.75445,0.52702
7.0918,0.99892,-0.75468,0.52696
7.092,0.99891,-0.7549,0.52691
7.0921,0.9989,-0.75513,0.52685
7.0922,0.99889,-0.75536,0.5268
7.0923,0.99888,-0.75558,0.52674
7.0924,0.99886,-0.75581,0.52669
7.0925,0.99885,-0.75604,0.52663
7.0926,0.99884,-0.75627,0.52658
7.0928,0.99883,-0.75649,0.52652
7.0929,0.99882,-0.75672,0.52647
7.093,0.99881,-0.75695,0.52641
7.0931,0.9988,-0.75717,0.52636
7.0932,0.99879,-0.7574,0.5263
7.0933,0.99877,-0.75763,0.52625
7.0935,0.99876,-0.75785,0.52619
7.0936,0.99875,-0.75808,0.52614
7.0937,0.99874,-0.75831,0.52609
7.0938,0.99873,-0.75853,0.52603
7.0939,0.99872,-0.75876,0.52598
7.094,0.9987,-0.75898,0.52592
7.0942,0.99869,-0.75921,0.52587
7.0943,0.99868,-0.75944,0.52581
7.0944,0.99867,-0.75966,0.52576
7.0945,0.99866,-0.75989,0.5257
7.0946,0.99865,-0.76011,0.52565
7.0947,0.99863,-0.76034,0.52559
7.0948,0.99862,-0.76056,0.52554
7.095,0.99861,-0.76079,0.52548
7.0951,0.9986,-0.76101,0.52543
7.0952,0.99858,-0.76124,0.52537
7.0953,0.99857,-0.76146,0.52532
7.0954,0.99856,-0.76169,0.52526
7.0955,0.99855,-0.76191,0.52521
7.0957,0.99853,-0.76214,0.52515
7.0958,0.99852,-0.76236,0.5251
7.0959,0.99851,-0.76259,0.52504
7.096,0.9985,-0.76281,0.52499
7.0961,0.99848,-0.76304,0.52493
7.0962,0.99847,-0.76326,0.52488
7.0963,0.99846,-0.76348,0.52482
7.0965,0.99845,-0.76371,0.52477
7.0966,0.99843,-0.76393,0.52471
7.0967,0.99842,-0.76416,0.52465
7.0968,0.99841,-0.76438,0.5246
7.0969,0.99839,-0.7646,0.52454
7.097,0.99838,-0.76483,0.52449
7.0972,0.99837,-0.76505,0.52443
7.0973,0.99835,-0.76527,0.52438
7.0974,0.99834,-0.7655,0.52432
7.0975,0.99833,-0.76572,0.52427
7.0976,0.99831,-0.76594,0.52421
7.0977,0.9983,-0.76617,0.52416
7.0979,0.99829,-0.76639,0.5241
7.098,0.99827,-0.76661,0.52405
7.0981,0.99826,-0.76684,0.52399
7.0982,0.99825,-0.76706,0.52394
7.0983,0.99823,-0.76728,0.52388
7.0984,0.99822,-0.7675,0.52383
7.0985,0.99821,-0.76773,0.52377
7.0987,0.99819,-0.76795,0.52372
7.0988,0.99818,-0.76817,0.52366
7.0989,0.99816,-0.76839,0.5236
7.099,0.99815,-0.76861,0.52355
7.0991,0.99814,-0.76884,0.52349
7.0992,0.99812,-0.76906,0.52344
7.0994,0.99811,-0.76928,0.52338
7.0995,0.99809,-0.7695,0.52333
7.0996,0.99808,-0.76972,0.52327
7.0997,0.99806,-0.76994,0.52322
7.0998,0.99805,-0.77017,0.52316
7.0999,0.99803,-0.77039,0.52311
7.1,0.99802,-0.77061,0.52305
7.1002,0.99801,-0.77083,0.52299
7.1003,0.99799,-0.77105,0.52294
7.1004,0.99798,-0.77127,0.52288
7.1005,0.99796,-0.77149,0.52283
7.1006,0.99795,-0.77171,0.52277
7.1007,0.99793,-0.77193,0.52272
7.1009,0.99792,-0.77215,0.52266
7.101,0.9979,-0.77237,0.52261
7.1011,0.99789,-0.77259,0.52255
7.1012,0.99787,-0.77282,0.52249
7.1013,0.99786,-0.77304,0.52244
7.1014,0.99784,-0.77326,0.52238
7.1016,0.99783,-0.77348,0.52233
7.1017,0.99781,-0.7737,0.52227
7.1018,0.9978,-0.77392,0.52222
7.1019,0.99778,-0.77413,0.52216
7.102,0.99777,-0.77435,0.52211
7.1021,0.99775,-0.77457,0.52205
7.1022,0.99773,-0.77479,0.52199
7.1024,0.99772,-0.77501,0.52194
7.1025,0.9977,-0.77523,0.52188
7.1026,0.99769,-0.77545,0.52183
7.1027,0.99767,-0.77567,0.52177
7.1028,0.99766,-0.77589,0.52172
7.1029,0.99764,-0.77611,0.52166
7.1031,0.99762,-0.77633,0.5216
7.1032,0.99761,-0.77655,0.52155
7.1033,0.99759,-0.77676,0.52149
7.1034,0.99758,-0.77698,0.52144
7.1035,0.99756,-0.7772,0.52138
7.1036,0.99754,-0.77742,0.52133
7.1038,0.99753,-0.77764,0.52127
7.1039,0.99751,-0.77786,0.52121
7.104,0.99749,-0.77807,0.52116
7.1041,0.99748,-0.77829,0.5211
7.1042,0.99746,-0.77851,0.52105
7.1043,0.99745,-0.77873,0.52099
7.1044,0.99743,-0.77894,0.52093
7.1046,0.99741,-0.77916,0.52088
7.1047,0.9974,-0.77938,0.52082
7.1048,0.99738,-0.7796,0.52077
7.1049,0.99736,-0.77981,0.52071
7.105,0.99735,-0.78003,0.52066
7.1051,0.99733,-0.78025,0.5206
7.1053,0.99731,-0.78047,0.52054
7.1054,0.99729,-0.78068,0.52049
7.1055,0.99728,-0.7809,0.52043
7.1056,0.99726,-0.78112,0.52038
7.1057,0.99724,-0.78133,0.52032
7.1058,0.99723,-0.78155,0.52026
7.1059,0.99721,-0.78177,0.52021
7.1061,0.99719,-0.78198,0.52015
7.1062,0.99717,-0.7822,0.5201
7.1063,0.99716,-0.78241,0.52004
7.1064,0.99714,-0.78263,0.51998
7.1065,0.99712,-0.78285,0.51993
7.1066,0.9971,-0.78306,0.51987
7.1068,0.99709,-0.78328,0.51982
7.1069,0.99707,-0.78349,0.51976
7.107,0.99705,-0.78371,0.5197
7.1071,0.99703,-0.78392,0.51965
7.1072,0.99702,-0.78414,0.51959
7.1073,0.997,-0.78436,0.51954
7.1075,0.99698,-0.78457,0.51948
7.1076,0.99696,-0.78479,0.51943
7.1077,0.99694,-0.785,0.51937
7.1078,0.99693,-0.78522,0.51931
7.1079,0.99691,-0.78543,0.51926
7.108,0.99689,-0.78564,0.5192
7.1081,0.99687,-0.78586,0.51915
7.1083,0.99685,-0.78607,0.51909
7.1084,0.99683,-0.78629,0.51903
7.1085,0.99682,-0.7865,0.51898
7.1086,0.9968,-0.78672,0.51892
7.1087,0.99678,-0.78693,0.51886
7.1088,0.99676,-0.78715,0.51881
7.109,0.99674,-0.78736,0.51875
7.1091,0.99672,-0.78757,0.5187
7.1092,0.9967,-0.78779,0.51864
7.1093,0.99669,-0.788,0.51858
7.1094,0.99667,-0.78821,0.51853
7.1095,0.99665,-0.78843,0.51847
7.1096,0.99663,-0.78864,0.51842
7.1098,0.99661,-0.78885,0.51836
7.1099,0.99659,-0.78907,0.5183
7.11,0.99657,-0.78928,0.51825
7.1101,0.99655,-0.78949,0.51819
7.1102,0.99653,-0.78971,0.51814
7.1103,0.99651,-0.78992,0.51808
7.1105,0.99649,-0.79013,0.51802
7.1106,0.99648,-0.79034,0.51797
7.1107,0.99646,-0.79056,0.51791
7.1108,0.99644,-0.79077,0.51786
7.1109,0.99642,-0.79098,0.5178
7.111,0.9964,-0.79119,0.51774
7.1112,0.99638,-0.79141,0.51769
7.1113,0.99636,-0.79162,0.51763
7.1114,0.99634,-0.79183,0.51757
7.1115,0.99632,-0.79204,0.51752
7.1116,0.9963,-0.79225,0.51746
7.1117,0.99628,-0.79247,0.51741
7.1118,0.99626,-0.79268,0.51735
7.112,0.99624,-0.79289,0.51729
7.1121,0.99622,-0.7931,0.51724
7.1122,0.9962,-0.79331,0.51718
7.1123,0.99618,-0.79352,0.51712
7.1124,0.99616,-0.79373,0.51707
7.1125,0.99614,-0.79395,0.51701
7.1127,0.99612,-0.79416,0.51696
7.1128,0.9961,-0.79437,0.5169
7.1129,0.99608,-0.79458,0.51684
7.113,0.99606,-0.79479,0.51679
7.1131,0.99604,-0.795,0.51673
7.1132,0.99602,-0.79521,0.51668
7.1134,0.99599,-0.79542,0.51662
7.1135,0.99597,-0.79563,0.51656
7.1136,0.99595,-0.79584,0.51651
7.1137,0.99593,-0.79605,0.51645
7.1138,0.99591,-0.79626,0.51639
7.1139,0.99589,-0.79647,0.51634
7.114,0.99587,-0.79668,0.51628
7.1142,0.99585,-0.79689,0.51623
7.1143,0.99583,-0.7971,0.51617
7.1144,0.99581,-0.79731,0.51611
7.1145,0.99578,-0.79752,0.51606
7.1146,0.99576,-0.79773,0.516
7.1147,0.99574,-0.79794,0.51594
7.1149,0.99572,-0.79815,0.51589
7.115,0.9957,-0.79835,0.51583
7.1151,0.99568,-0.79856,0.51578
7.1152,0.99566,-0.79877,0.51572
7.1153,0.99564,-0.79898,0.51566
7.1154,0.99561,-0.79919,0.51561
7.1155,0.99559,-0.7994,0.51555
7.1157,0.99557,-0.79961,0.51549
7.1158,0.99555,-0.79981,0.51544
7.1159,0.99553,-0.80002,0.51538
7.116,0.9955,-0.80023,0.51533
7.1161,0.99548,-0.80044,0.51527
7.1162,0.99546,-0.80065,0.51521
7.1164,0.99544,-0.80086,0.51516
7.1165,0.99542,-0.80106,0.5151
7.1166,0.99539,-0.80127,0.51504
7.1167,0.99537,-0.80148,0.51499
7.1168,0.99535,-0.80169,0.51493
7.1169,0.99533,-0.80189,0.51488
7.1171,0.99531,-0.8021,0.51482
7.1172,0.99528,-0.80231,0.51476
7.1173,0.99526,-0.80251,0.51471
7.1174,0.99524,-0.80272,0.51465
7.1175,0.99522,-0.80293,0.51459
7.1176,0.99519,-0.80313,0.51454
7.1177,0.99517,-0.80334,0.51448
7.1179,0.99515,-0.80355,0.51443
7.118,0.99512,-0.80375,0.51437
7.1181,0.9951,-0.80396,0.51431
7.1182,0.99508,-0.80417,0.51426
7.1183,0.99506,-0.80437,0.5142
7.1184,0.99503,-0.80458,0.51414
7.1186,0.99501,-0.80479,0.51409
7.1187,0.99499,-0.80499,0.51403
7.1188,0.99496,-0.8052,0.51398
7.1189,0.99494,-0.8054,0.51392
7.119,0.99492,-0.80561,0.51386
7.1191,0.99489,-0.80581,0.51381
7.1192,0.99487,-0.80602,0.51375
7.1194,0.99485,-0.80623,0.51369
7.1195,0.99482,-0.80643,0.51364
7.1196,0.9948,-0.80664,0.51358
7.1197,0.99478,-0.80684,0.51352
7.1198,0.99475,-0.80705,0.51347
7.1199,0.99473,-0.80725,0.51341
7.1201,0.99471,-0.80746,0.51336
7.1202,0.99468,-0.80766,0.5133
7.1203,0.99466,-0.80786,0.51324
7.1204,0.99463,-0.80807,0.51319
7.1205,0.99461,-0.80827,0.51313
7.1206,0.99459,-0.80848,0.51307
7.1208,0.99456,-0.80868,0.51302
7.1209,0.99454,-0.80889,0.51296
7.121,0.99451,-0.80909,0.51291
7.1211,0.99449,-0.80929,0.51285
7.1212,0.99446,-0.8095,0.51279
7.1213,0.99444,-0.8097,0.51274
7.1214,0.99442,-0.8099,0.51268
7.1216,0.99439,-0.81011,0.51262
7.1217,0.99437,-0.81031,0.51257
7.1218,0.99434,-0.81051,0.51251
7.1219,0.99432,-0.81072,0.51246
7.122,0.99429,-0.81092,0.5124
7.1221,0.99427,-0.81112,0.51234
7.1223,0.99424,-0.81133,0.51229
7.1224,0.99422,-0.81153,0.51223
7.1225,0.99419,-0.81173,0.51217
7.1226,0.99417,-0.81193,0.51212
7.1227,0.99414,-0.81214,0.51206
